cat,treeID,Z,HTLC_x,vol1,vol2,vol3,vol4,vol5,sfa1,sfa2,sfa3,sfa4,sfa5,UndHt,XTOP,YTOP,ZTOP,Carea,mCDst,plotID,uni,NNhere,CI_Carea,CI_Z,CI_mCDst,CI_HTLC,CI_vol1,CI_vol2,CI_vol3,CI_vol4,CI_vol5,CI_sfa1,CI_sfa2,CI_sfa3,CI_sfa4,CI_sfa5,SILVA1,SILVA2,X1,Y1,Id,Area,NL,pStV_LMR,pStV_RF,pDBH_LMR,pDBH_RF,geom_type,geom_x,geom_y,Z_ft,status,tree_idx_in_row,thin_decision
617,830,19.721,14.8,3.866,14.337,20.682,26.887,30.773,14.435,32.33,42.586,54.562,63.039,0.0,725467.21,4162685.07575,19.7215,5.97015593753895,3.405,1,829,8,2.866,2.878,2.881,3.005,3.172,2.991,2.633,2.832,2.842,3.192,2.932,2.682,2.877,2.917,6.0,152.0,725466.24,4162685.18,0,26844.5658775,16,10.0212786794461,10.1628232,7.72390654636149,7.82697998903693,Point,725466.24,4162685.18,64.70144564,Alive,10,Keep
604,813,20.236,13.8,4.513,13.764,21.7,26.142,27.455,15.138,32.434,45.456,54.543,57.99,0.0,725467.29625,4162686.43075,20.236,5.55758296849672,3.277,1,812,7,2.431,2.646,2.492,2.45,3.463,2.598,2.602,2.629,2.465,3.079,2.676,2.663,2.719,2.589,9.0,254.0,725467.65,4162686.203,0,26844.5658775,16,9.72402837832464,12.6942976666667,7.79092483838077,8.18497334494499,Point,725467.65,4162686.203,66.39107824,Alive,11,Keep
594,799,21.363,14.6,3.724,14.907,23.997,27.832,28.131,13.592,34.021,48.208,55.07,55.433,0.0,725469.15425,4162687.09125,21.3625,6.10533015651163,3.495,1,798,6,2.056,2.331,2.2,2.207,2.288,2.23,2.213,2.104,1.843,2.246,2.26,2.243,2.151,1.856,5.0,122.0,725469.243,4162686.975,0,26844.5658775,16,10.8584387612603,12.8089455666667,8.15321612324185,8.27011335554123,Point,725469.243,4162686.975,70.08858492,Alive,12,Keep
578,777,21.094,13.6,3.568,17.97,34.331,41.676,47.9,13.685,37.664,59.148,69.257,80.368,0.0,725470.79,4162688.26275,21.09375,8.87645634348155,3.939,1,776,6,2.42,2.016,2.169,1.836,1.725,2.09,2.41,2.532,2.511,1.855,2.056,2.241,2.302,2.29,6.0,121.0,725470.866,4162688.462,0,26844.5658775,16,12.9146853467446,12.6193647333333,8.56973029743491,8.22344666892863,Point,725470.866,4162688.462,69.20603896,Alive,13,Keep
558,753,20.904,14.0,5.109,18.327,31.203,33.347,43.051,16.729,38.58,56.61,60.335,75.991,0.0,725473.8495,4162689.73275,20.9045,8.29569015622838,3.694,1,752,7,2.455,2.271,2.26,2.188,3.014,2.449,2.502,2.143,2.351,2.62,2.393,2.459,2.148,2.275,6.0,134.0,725473.591,4162689.685,0,26844.5658775,16,12.2131534236079,12.0498958,8.41155649659847,8.40220670309624,Point,725473.591,4162689.685,68.58267936,Alive,14,Keep
540,725,20.73,14.6,5.627,17.328,23.83,30.119,32.424,17.859,37.162,47.61,59.997,66.634,0.0,725474.56025,4162692.46825,20.73,6.01099856221117,3.405,1,724,7,2.107,2.516,2.369,2.469,3.107,2.54,2.222,2.294,1.999,2.839,2.546,2.347,2.448,2.215,5.0,145.0,725475.257,4162691.074,0,26844.5658775,16,10.8759670933645,12.9566120333333,8.31484589013643,8.59844333501984,Point,725475.257,4162691.074,68.0118132,Alive,15,Keep
528,707,20.039,16.0,6.507,18.217,23.286,31.181,37.102,19.604,37.753,46.309,60.669,72.43,14.0,725477.21475,4162691.99375,20.0395,6.22433228153386,3.615,1,706,6,2.051,2.187,2.356,2.431,3.011,2.363,2.0,2.203,2.251,2.71,2.33,2.102,2.279,2.33,2.0,52.0,725476.957,4162691.812,0,26844.5658775,16,11.1903035515045,12.4821267333333,8.26549821311059,8.45385001267304,Point,725476.957,4162691.812,65.74475276000001,Alive,16,Keep
514,689,19.724,15.4,6.699,19.077,26.803,32.05,35.228,20.307,37.44,48.144,56.5,61.942,0.0,725478.29675,4162693.4355,19.72425,7.76539462481742,3.422,1,688,7,2.736,2.275,2.26,2.433,3.381,2.681,2.378,2.372,2.261,3.011,2.467,2.246,2.204,2.107,3.0,74.0,725478.35,4162693.556,0,26844.5658775,16,10.7207272274372,9.76628983333334,7.5223012706674,6.964046669095,Point,725478.35,4162693.556,64.71128816,Alive,17,Keep
489,654,21.427,14.0,3.542,16.226,33.09,40.71,48.968,13.379,35.243,57.119,68.784,81.996,0.0,725481.29425,4162695.156,21.42725,8.35969371895772,3.541,1,653,6,2.606,2.153,2.057,2.012,2.03,2.237,2.842,2.712,2.828,2.091,2.169,2.48,2.387,2.464,7.0,140.0,725481.031,4162694.991,0,26844.5658775,16,13.2022634146967,13.0094999666667,8.4520761958164,8.56536334855634,Point,725481.031,4162694.991,70.29855868,Alive,18,Keep
480,642,21.351,13.6,2.721,12.659,23.4,31.156,35.493,10.666,30.613,47.83,59.889,69.15,0.0,725483.056,4162696.2515,21.3505,6.37393887515646,3.519,1,641,7,2.571,2.709,2.578,2.485,3.285,2.667,2.764,2.991,2.929,2.74,2.613,2.736,2.842,2.78,6.0,127.0,725482.912,4162696.23,0,26844.5658775,16,11.6676179165208,14.2850049333333,8.35244842620815,8.19204665664323,Point,725482.912,4162696.23,70.04921483999999,Alive,19,Keep
23,34,20.061,14.0,1.213,10.046,20.341,23.516,29.86,6.991,27.236,42.857,48.533,62.853,10.6,725483.811,4162696.50525,20.06075,6.17885606223717,3.445,1,34,6,2.491,2.356,2.436,2.321,1.031,1.872,2.335,2.116,2.355,1.454,2.103,2.335,2.113,2.379,9.0,225.0,725484.146,4162697.376,0,26844.5658775,16,9.9547791321338,12.1269648666667,7.63777945118222,7.95561001140629,Point,725484.146,4162697.376,65.81693124,Alive,20,Keep
418,571,20.722,10.8,2.099,12.388,25.455,39.966,49.436,10.38,31.712,50.075,71.172,84.759,0.0,725488.01775,4162701.70275,20.72175,7.51052940706722,3.556,1,570,6,1.432,1.97,1.559,1.746,1.512,1.405,1.549,1.649,1.523,1.681,1.619,1.674,1.79,1.684,10.0,266.0,725489.371,4162701.77,0,26844.5658775,16,12.4841120072694,14.8278959666667,9.24545826114945,9.21415002344964,Point,725489.371,4162701.77,67.98556648,Alive,23,Keep
737,997,22.087,16.4,2.836,15.736,29.345,37.798,44.134,11.553,35.479,55.412,68.627,79.846,0.0,725451.03425,4162678.11725,22.0865,7.0225060624216,3.666,1,996,6,1.952,2.205,2.05,2.322,2.693,1.936,2.13,2.102,2.107,2.274,2.009,2.163,2.13,2.132,2.0,50.0,725450.68,4162678.251,0,26844.5658775,15,13.3092016193883,14.8524076333333,9.02183106682356,9.26409004090276,Point,725450.68,4162678.251,72.46391308,Alive,2,Keep
683,922,21.387,14.6,4.09,16.57,33.1,42.224,50.575,15.128,35.296,57.271,70.183,82.73,0.0,725455.54875,4162681.48075,21.387,8.97579143714393,3.906,1,921,8,3.118,2.512,2.588,2.412,2.446,2.359,2.827,2.857,2.862,2.57,2.353,2.623,2.619,2.581,7.0,132.0,725455.593,4162681.519,0,26844.5658775,15,13.3775671753465,13.0674967,8.52885351800263,8.46990999564003,Point,725455.593,4162681.519,70.16732508,Alive,5,Keep
649,876,20.024,13.6,2.76,20.048,34.666,44.949,51.113,10.927,40.901,58.19,71.334,80.035,0.0,725458.668,4162683.19475,20.0235,10.5354444688273,4.528,1,875,6,2.47,1.776,2.178,1.763,1.431,2.37,2.171,2.254,2.194,1.506,2.176,1.988,2.015,1.934,6.0,107.0,725458.493,4162683.507,0,26844.5658775,15,12.6213042479572,12.2012934666667,8.54181008416092,8.08835669570173,Point,725458.493,4162683.507,65.69554016000001,Alive,6,Keep
35,53,19.908,13.0,2.907,14.132,26.131,30.991,33.672,11.522,32.942,50.521,58.298,63.12,0.0,725462.24325,4162685.70125,19.90825,7.70606750022853,3.754,1,53,7,2.448,2.215,2.331,2.137,2.247,2.199,2.186,2.096,1.958,2.218,2.254,2.242,2.156,2.003,9.0,205.0,725461.091,4162685.237,0,26844.5658775,15,10.335683654603,11.9392994333333,7.82872668493969,7.6777733443673,Point,725461.091,4162685.237,65.31496272,Alive,7,Keep
603,812,21.301,14.2,2.504,12.242,23.219,29.909,35.862,10.453,30.246,46.885,58.614,70.724,0.0,725462.55125,4162686.179,21.30125,6.39559243770782,3.506,1,811,6,2.037,2.291,2.146,2.253,1.565,1.754,1.9,2.095,2.249,1.73,1.94,2.005,2.19,2.367,7.0,186.0,725462.81,4162686.268,0,26844.5658775,15,11.5289895586246,13.2798275333333,8.46705393444057,8.57480667473473,Point,725462.81,4162686.268,69.88517284,Alive,8,Keep
589,790,21.715,14.6,3.579,14.735,27.299,31.675,32.809,12.817,33.686,52.973,59.603,61.27,0.0,725464.467,4162687.94925,21.71475,6.62269603091409,3.628,1,789,7,2.474,2.585,2.523,2.454,2.282,2.412,2.7,2.69,2.513,2.245,2.466,2.667,2.601,2.396,4.0,90.0,725464.521,4162687.608,0,26844.5658775,15,11.692886155474,14.4689247,8.31925021580118,8.47578667952876,Point,725464.521,4162687.608,71.2434406,Alive,9,Keep
577,775,20.794,16.0,3.798,13.364,22.102,22.127,22.334,13.603,30.872,46.64,46.642,47.165,0.0,725466.021,4162688.6445,20.79425,6.05686787480954,3.578,1,774,7,2.445,2.572,2.68,2.843,2.517,2.286,2.308,1.946,1.765,2.541,2.36,2.464,2.11,1.905,2.0,38.0,725466.1,4162688.529,0,26844.5658775,15,10.048742228858,12.7161090666667,7.7098097343229,7.89388333487119,Point,725466.1,4162688.529,68.22178696,Alive,10,Keep
557,752,21.666,15.4,3.285,13.852,22.523,24.897,31.411,12.214,31.951,46.853,51.252,66.084,0.0,725467.66075,4162689.763,21.66575,6.06191525020404,3.353,1,751,7,2.28,2.598,2.369,2.627,2.007,2.195,2.233,2.107,2.495,2.122,2.308,2.385,2.245,2.685,5.0,140.0,725467.658,4162689.574,0,26844.5658775,15,11.3783858679144,13.2212595666667,8.31501825296071,8.60075335258417,Point,725467.658,4162689.574,71.08267944,Alive,11,Keep
544,731,21.182,14.8,5.59,21.074,33.339,42.173,47.286,17.99,40.869,56.553,70.398,80.454,0.0,725469.58975,4162690.59575,21.18225,7.80614662420703,3.75,1,730,7,2.496,2.271,2.391,2.31,3.021,2.814,2.821,2.953,2.863,2.785,2.545,2.522,2.645,2.594,5.0,111.0,725469.458,4162690.81,0,26844.5658775,15,12.9273690809371,13.1253478,8.62795292477103,8.14713670366424,Point,725469.458,4162690.81,69.49475288,Alive,12,Keep
523,700,21.51,14.4,7.239,25.438,42.197,53.127,61.769,20.937,46.399,66.442,80.307,94.874,0.0,725472.0735,4162692.4825,21.5095,9.51043709268561,4.008,1,699,7,2.815,2.252,2.446,2.183,3.741,3.134,3.204,3.265,3.323,3.092,2.735,2.759,2.746,2.814,5.0,97.0,725471.669,4162692.414,0,26844.5658775,15,14.805902870914,12.4738505,9.12346015428625,8.87415332286611,Point,725471.669,4162692.414,70.57086840000001,Alive,13,Keep
509,681,22.496,14.6,3.105,14.65,28.979,34.662,42.072,11.84,33.033,54.903,64.565,78.398,0.0,725474.081,4162693.36775,22.496,6.94691575010074,3.542,1,680,7,2.325,2.588,2.327,2.277,1.384,1.866,2.472,2.435,2.503,1.634,2.029,2.494,2.434,2.489,3.0,62.0,725473.909,4162693.465,0,26844.5658775,15,13.3107253725144,13.5079419333333,8.94381937938109,9.04958669846964,Point,725473.909,4162693.465,73.80577663999999,Alive,14,Keep
498,664,20.803,18.0,6.139,16.645,24.712,27.812,34.551,18.233,36.358,49.953,57.52,71.225,0.0,725475.56875,4162694.797,20.80275,5.80170109431492,3.368,1,663,7,2.153,2.559,2.385,2.976,3.774,2.642,2.492,2.316,2.557,3.137,2.663,2.601,2.534,2.787,1.0,28.0,725475.41,4162694.663,0,26844.5658775,15,11.456086015425,14.5514858,8.3995373538114,8.64558337823977,Point,725475.41,4162694.663,68.25131452000001,Alive,15,Keep
24,35,20.318,16.4,5.457,15.99,25.847,26.559,27.073,18.134,34.218,49.848,51.092,51.68,0.0,725476.61275,4162695.62925,20.31775,6.36021268728655,3.635,1,35,6,2.343,2.35,2.46,2.489,2.943,2.445,2.577,2.135,1.841,2.854,2.359,2.486,2.085,1.787,2.0,45.0,725476.615,4162695.802,0,26844.5658775,15,10.2579532389099,13.5328796666667,7.76419220941246,8.10894000286607,Point,725476.615,4162695.802,66.66010712,Alive,16,Keep
472,632,20.802,14.2,5.277,17.67,29.863,38.136,47.218,16.557,37.102,54.726,69.463,83.982,0.0,725478.0585,4162696.54575,20.802,7.14863021834754,3.767,1,631,6,2.51,2.23,2.423,2.091,3.183,2.657,2.714,2.834,3.204,2.679,2.477,2.526,2.685,2.95,7.0,154.0,725478.297,4162696.725,0,26844.5658775,15,12.5666697246789,12.3444696333333,8.5243102513407,8.52860671936511,Point,725478.297,4162696.725,68.24803367999999,Alive,17,Keep
458,616,22.012,14.6,3.714,15.056,25.57,34.21,38.647,13.664,34.584,51.325,65.858,76.122,0.0,725480.0745,4162697.8605,22.012,5.88314831274329,3.427,1,615,7,2.319,2.638,2.442,2.526,2.706,2.618,2.708,2.791,2.717,2.632,2.609,2.693,2.726,2.693,5.0,128.0,725479.81,4162697.95,0,26844.5658775,15,12.4470173268168,13.3609395,8.71671926819917,8.68185999047773,Point,725479.81,4162697.95,72.21785008,Alive,18,Keep
450,608,20.608,14.2,3.74,13.866,20.586,27.367,31.625,14.191,32.497,43.779,56.859,67.304,0.0,725481.501,4162699.065,20.60775,5.9053156246664,3.331,1,607,7,2.497,2.581,2.518,2.576,3.514,2.63,2.303,2.425,2.419,3.17,2.612,2.404,2.531,2.554,8.0,203.0,725481.552,4162698.729,0,26844.5658775,15,10.5617875846068,13.436095,7.940676196227,8.3630233778488,Point,725481.552,4162698.729,67.61155072,Alive,19,Keep
428,581,21.536,14.2,3.703,15.884,26.901,34.439,43.776,13.669,36.228,52.287,65.187,81.694,0.0,725484.1875,4162700.65,21.5355,6.58848006254993,3.519,1,580,7,2.405,2.582,2.466,2.335,3.403,2.594,2.674,2.681,2.849,2.862,2.603,2.639,2.626,2.742,8.0,204.0,725484.449,4162700.656,0,26844.5658775,15,12.5271576405991,14.1934041333333,8.77982000305034,9.10682337496047,Point,725484.449,4162700.656,70.65617024000001,Alive,21,Keep
417,570,22.486,17.2,6.351,24.101,44.216,60.447,75.706,19.197,45.18,69.611,89.175,109.334,0.0,725486.32875,4162701.925,22.48575,9.38507403142285,3.928,1,569,6,2.286,2.103,2.027,2.647,4.745,2.912,2.94,2.921,2.907,3.166,2.412,2.487,2.451,2.457,1.0,20.0,725486.392,4162701.965,0,26844.5658775,15,17.1990503968603,16.4105372333333,10.189781455831,10.0200466474449,Point,725486.392,4162701.965,73.77296824,Alive,22,Keep
857,1175,22.915,14.6,3.762,21.347,46.251,59.607,68.433,13.869,42.339,71.411,85.955,98.48,0.0,725451.7585,4162672.11,22.91475,11.2677831871551,4.333,1,1174,8,2.753,2.396,2.394,2.247,3.312,2.406,2.999,3.067,2.875,2.627,2.324,2.692,2.678,2.54,5.0,108.0,725451.442,4162672.01,0,26844.5658775,17,16.4358058276208,13.5213227666667,9.95466137179104,9.080693336501,Point,725451.442,4162672.01,75.18044859999999,Alive,1,Keep
832,1134,20.651,15.0,1.592,14.144,23.469,28.929,40.167,8.117,32.838,46.342,55.718,74.744,0.0,725452.289,4162673.306,20.6515,7.0152752501599,3.499,1,1133,7,2.214,2.262,2.239,2.405,1.713,2.149,1.956,1.896,2.333,1.814,2.202,2.06,2.008,2.386,6.0,162.0,725453.69,4162673.457,0,26844.5658775,17,11.6547477139041,13.7514563333333,8.36707945256349,8.81938000512894,Point,725453.69,4162673.457,67.75262684,Alive,2,Keep
811,1104,21.88,14.4,2.297,11.043,21.72,25.966,26.276,10.182,28.42,45.499,54.199,54.884,0.0,725455.67925,4162674.5195,21.88,5.70589084347012,3.265,1,1103,7,2.239,2.682,2.376,2.46,2.814,1.929,2.309,2.175,1.774,2.593,2.16,2.426,2.35,1.929,9.0,279.0,725455.496,4162674.438,0,26844.5658775,17,10.5894045916641,13.0900986666667,8.19607922563153,8.64747004670769,Point,725455.496,4162674.438,71.7847792,Alive,3,Keep
786,1069,21.489,14.4,2.852,14.162,26.024,29.06,36.365,12.063,32.973,51.246,55.904,71.42,0.0,725457.16275,4162675.84225,21.489,6.27488134382293,3.539,1,1068,6,2.487,2.438,2.487,2.318,2.041,2.454,2.724,2.464,2.653,2.213,2.425,2.618,2.334,2.555,7.0,165.0,725457.047,4162675.757,0,26844.5658775,17,11.7596360784668,13.1885690333333,8.26222546028902,7.8617400207781,Point,725457.047,4162675.757,70.50197076,Alive,4,Keep
772,1048,20.05,14.0,3.551,12.458,18.774,23.62,27.572,13.693,30.275,40.783,51.404,60.718,3.8,725458.071,4162675.374,20.0505,5.4416141565016,3.264,1,1047,7,2.324,2.666,2.523,2.67,3.17,2.319,2.159,2.254,2.111,3.072,2.492,2.362,2.512,2.377,7.0,177.0,725458.523,4162676.407,0,26844.5658775,17,9.8102524270392,12.7355786761905,7.87247080503192,8.23792000988683,Point,725458.523,4162676.407,65.780842,Alive,5,Keep
756,1026,19.989,13.8,2.235,13.235,21.211,27.647,33.462,9.627,30.564,43.224,55.542,66.334,4.4,725459.96225,4162677.361,19.98925,6.23832265628153,3.59,1,1025,6,2.056,2.251,2.265,2.214,1.2,1.847,1.997,2.136,2.093,1.415,1.939,2.07,2.208,2.134,8.0,216.0,725459.916,4162677.507,0,26844.5658775,17,10.3367124015092,12.2699238,8.13893087109198,8.49212330726163,Point,725459.916,4162677.507,65.58071076,Alive,6,Keep
731,991,19.834,13.8,5.873,20.711,31.682,41.159,50.954,18.784,40.585,54.585,68.672,83.677,0.0,725461.741,4162678.29525,19.8345,8.92539640527684,3.839,1,990,7,2.908,2.217,2.408,2.199,4.094,3.054,2.944,2.913,2.998,3.316,2.694,2.611,2.571,2.619,6.0,113.0,725462.08,4162678.771,0,26844.5658775,17,12.4657359176708,10.7322830666667,8.20164920947783,7.5619100054153,Point,725462.08,4162678.771,65.07218055999999,Alive,7,Keep
679,915,20.774,16.6,3.416,15.238,27.501,35.631,42.403,13.023,34.035,52.283,65.807,77.035,0.0,725466.57525,4162681.81075,20.77425,6.60908274969552,3.467,1,914,6,2.115,2.211,2.163,2.598,2.208,2.14,2.321,2.349,2.3,2.186,2.158,2.298,2.31,2.246,1.0,29.0,725466.353,4162681.681,0,26844.5658775,17,12.3195316547081,13.9540371333333,8.51378976224731,9.20800336662741,Point,725466.353,4162681.681,68.15617016,Alive,9,Keep
645,870,19.795,17.8,3.918,15.701,23.018,30.214,43.046,15.008,34.646,45.817,58.399,79.582,0.0,725469.31925,4162683.5055,19.79475,6.83201903174631,3.998,1,869,6,2.483,2.22,2.629,2.815,2.831,2.525,2.32,2.332,3.023,2.77,2.42,2.275,2.285,2.835,0.0,0.0,725469.309,4162683.475,0,26844.5658775,17,11.8329291545122,12.9703552333333,8.29691019749774,8.4148967300021,Point,725469.309,4162683.475,64.94422780000001,Alive,11,Keep
630,847,20.577,14.4,3.489,13.429,19.63,26.566,27.45,12.7,31.434,41.926,54.22,56.805,4.2,725471.397,4162684.419,20.57675,5.843664780783,3.306,1,846,6,1.762,2.22,1.944,2.012,2.129,1.847,1.596,1.709,1.475,2.027,1.988,1.82,1.923,1.703,6.0,190.0,725471.0,4162684.382,0,26844.5658775,17,10.1039912897242,11.5281398666667,8.08164286516707,8.1766066751535,Point,725471.0,4162684.382,67.50984468,Alive,12,Keep
616,828,19.52,16.4,2.91,16.143,29.237,33.632,42.09,12.007,34.298,51.081,57.287,72.468,3.2,725471.801,4162684.7815,19.51975,8.53831862512743,3.747,1,827,7,2.823,2.138,2.353,2.658,1.808,2.448,2.639,2.413,2.747,1.995,2.298,2.353,2.16,2.48,1.0,18.0,725472.531,4162685.706,0,26844.5658775,17,11.5026240247758,10.2220152333333,7.7335223527272,7.44702668661933,Point,725472.531,4162685.706,64.04199679999999,Alive,13,Keep
31,49,19.738,13.8,2.559,13.345,24.508,32.538,37.353,11.695,31.965,46.682,59.942,69.134,0.0,725476.42475,4162687.62525,19.738,8.02383309349534,3.825,1,49,8,2.914,2.45,2.727,2.66,1.767,2.107,2.383,2.636,2.521,2.151,2.315,2.382,2.574,2.467,7.0,149.0,725475.093,4162687.492,0,26844.5658775,17,10.781125029611,9.55017653333333,7.78313023037407,7.26120003640814,Point,725475.093,4162687.492,64.75721992,Alive,14,Keep
572,769,20.901,14.6,4.858,18.139,24.884,31.374,43.307,16.091,37.529,46.821,58.838,78.822,0.0,725477.07,4162688.73325,20.9015,7.59284709348867,3.53,1,768,7,2.723,2.506,2.401,2.816,3.314,2.75,2.356,2.396,2.842,2.832,2.588,2.302,2.366,2.707,8.0,191.0,725477.064,4162688.819,0,26844.5658775,17,12.0971381963206,11.6328023666667,8.31732522306312,7.92863671645173,Point,725477.064,4162688.819,68.57283684,Alive,15,Keep
548,737,20.252,13.0,3.852,18.402,31.792,39.058,43.381,14.19,37.2,54.905,66.152,73.799,0.0,725479.6575,4162690.74525,20.25175,7.82885981199797,3.58,1,736,7,2.793,2.332,2.398,2.067,2.097,2.64,3.045,3.003,2.799,2.223,2.468,2.711,2.631,2.476,9.0,175.0,725479.494,4162690.317,0,26844.5658775,17,11.7267851620639,11.7833142666667,8.02759290078654,7.4069700141622,Point,725479.494,4162690.317,66.44357167999999,Alive,16,Keep
533,715,19.988,13.6,3.39,14.848,23.253,27.817,31.668,12.679,33.189,46.13,56.591,63.959,3.8,725481.499,4162691.738,19.988,6.26380346878432,3.555,1,714,5,1.636,1.864,1.91,1.797,1.822,1.778,1.735,1.639,1.614,1.836,1.834,1.805,1.802,1.763,6.0,161.0,725481.149,4162691.936,0,26844.5658775,17,10.2718485595235,11.4714544666667,8.08377061885738,8.1665066590984,Point,725481.149,4162691.936,65.57742992,Alive,17,Keep
520,697,19.462,15.2,2.816,13.531,19.003,26.112,31.243,10.987,30.972,40.394,52.641,63.133,0.0,725482.89175,4162692.67975,19.4625,6.6879738442949,3.662,1,696,7,2.59,2.384,2.562,2.76,2.046,2.393,1.995,2.218,2.319,2.123,2.398,2.139,2.265,2.356,5.0,134.0,725482.893,4162692.742,0,26844.5658775,17,9.95222945784624,9.53089203333335,7.63253761554772,7.42495001699849,Point,725482.893,4162692.742,63.85170808,Alive,18,Keep
486,651,21.137,13.6,5.974,19.289,32.191,38.705,47.513,18.14,39.716,57.999,68.224,83.801,10.4,725487.319,4162695.55825,21.13675,7.1859441557317,3.665,1,650,5,1.842,1.925,1.814,1.9,5.241,2.638,2.352,2.31,2.589,3.379,2.281,2.162,2.116,2.349,4.0,85.0,725487.487,4162695.392,0,26844.5658775,17,12.9890981124846,13.441913,8.87402947844672,9.23029336579379,Point,725487.487,4162695.392,69.34711508,Alive,21,Keep
473,633,21.434,13.2,5.431,23.878,41.42,53.785,62.086,16.825,45.084,66.704,81.765,94.95,0.0,725489.604,4162696.61225,21.43425,9.48896118754055,4.154,1,632,6,2.045,2.018,1.944,1.964,4.052,2.778,2.644,2.519,2.362,2.735,2.364,2.314,2.212,2.127,5.0,119.0,725489.61,4162696.935,0,26844.5658775,17,14.7374116966736,15.5308634666667,9.66614469620896,9.65670666881368,Point,725489.61,4162696.935,70.32152456,Alive,22,Keep
1003,1398,22.811,14.4,2.529,18.808,41.574,53.372,63.26,10.493,38.978,67.661,80.958,96.154,0.0,725456.722,4162663.8365,22.811,10.5104104376223,4.325,1,1397,7,2.08,2.124,2.063,1.989,1.046,1.728,2.129,2.305,2.322,1.28,1.836,2.128,2.211,2.237,5.0,120.0,725456.506,4162664.092,0,26844.5658775,20,15.7557739895827,15.8275256666667,10.0696206771974,9.47234668132799,Point,725456.506,4162664.092,74.83924123999999,Alive,1,Keep
933,1291,21.534,16.4,3.535,12.345,18.167,19.669,29.585,12.72,29.892,39.97,42.242,63.613,0.0,725462.1,4162667.64625,21.53425,5.7225588124129,3.502,1,1290,7,1.926,2.44,2.32,2.625,1.996,1.734,1.666,1.489,1.767,2.078,1.977,1.924,1.686,2.018,3.0,102.0,725462.203,4162667.731,0,26844.5658775,20,11.1827545596173,12.3581859333333,8.45503793676823,8.72697330346083,Point,725462.203,4162667.731,70.64960855999999,Alive,4,Keep
914,1262,20.526,15.0,6.551,19.73,26.944,34.447,44.862,19.611,39.237,49.674,62.447,79.886,0.0,725463.66175,4162669.05625,20.5265,7.99029831180815,3.735,1,1261,7,2.902,2.241,2.421,2.285,3.762,2.971,2.703,2.848,2.877,3.234,2.642,2.469,2.583,2.58,6.0,129.0,725463.766,4162669.222,0,26844.5658775,20,12.185802955734,11.9749175666667,8.0277332479194,7.9972766979101,Point,725463.766,4162669.222,67.34252184,Alive,5,Keep
877,1205,20.697,15.6,3.597,15.75,25.763,39.956,46.065,13.505,33.661,47.743,68.709,78.063,0.0,725466.43075,4162670.7985,20.697,7.31361943745287,3.474,1,1204,7,2.718,2.289,2.241,2.367,2.048,2.353,2.571,3.084,2.962,2.18,2.248,2.348,2.631,2.494,3.0,63.0,725466.394,4162670.703,0,26844.5658775,20,12.5971798946735,11.8613735,8.19895207296538,8.13400671539957,Point,725466.394,4162670.703,67.90354547999999,Alive,6,Keep
859,1177,20.507,16.8,4.383,14.177,20.863,27.487,31.388,15.102,32.362,43.699,57.238,65.688,0.0,725467.95075,4162671.91,20.507,5.45245831232751,3.278,1,1176,7,2.19,2.526,2.368,3.0,3.338,2.439,2.258,2.261,2.176,3.024,2.48,2.379,2.417,2.334,3.0,107.0,725468.053,4162672.047,0,26844.5658775,20,10.7106197068606,13.8701712333333,8.11520102051579,8.4224899950417,Point,725468.053,4162672.047,67.28018588,Alive,7,Keep
846,1156,19.839,11.8,2.756,13.918,22.077,27.296,34.957,11.551,31.906,44.474,53.535,68.112,0.0,725468.83275,4162672.03125,19.83925,6.33821112551959,3.53,1,1155,7,2.785,2.535,2.659,1.954,2.14,2.569,2.701,2.498,2.731,2.399,2.582,2.639,2.411,2.608,13.0,264.0,725469.532,4162672.786,0,26844.5658775,20,10.2879979829749,10.7101817,7.75521780562471,7.36690332218913,Point,725469.532,4162672.786,65.08858475999999,Alive,8,Keep
825,1124,20.105,16.6,2.469,12.918,18.769,28.495,35.248,10.156,30.612,39.581,57.728,70.227,13.8,725470.948,4162673.65675,20.10525,6.13097621855559,3.572,1,1123,7,2.579,2.528,2.609,3.034,1.856,2.378,2.198,2.612,2.736,2.008,2.437,2.232,2.607,2.662,1.0,30.0,725471.049,4162673.747,0,26844.5658775,20,11.079171253559,12.9879788333333,8.00391762662924,7.96120332996593,Point,725471.049,4162673.747,65.9612882,Alive,9,Keep
802,1090,19.159,15.0,3.612,11.324,17.057,23.117,26.085,13.461,28.386,39.365,51.257,58.915,0.0,725472.66925,4162675.036,19.15875,5.6915346874739,3.453,1,1089,6,2.155,2.169,2.291,2.326,2.756,1.936,1.868,1.904,1.803,2.588,2.067,2.057,2.061,1.98,5.0,134.0,725472.68,4162675.03,0,26844.5658775,20,9.17555898440761,9.85609716666667,7.469309514193,8.0271766992792,Point,725472.68,4162675.03,62.85761356,Alive,10,Keep
782,1062,20.149,13.8,2.743,12.992,22.651,28.819,34.979,11.91,31.727,46.881,58.307,70.773,0.0,725474.90125,4162675.68525,20.1485,6.28510196891148,3.573,1,1061,7,2.446,2.503,2.556,2.332,1.938,2.303,2.517,2.446,2.515,2.292,2.44,2.538,2.48,2.528,8.0,199.0,725473.945,4162676.205,0,26844.5658775,20,10.6535055884088,12.2388951,8.09549977435331,7.77077667310053,Point,725473.945,4162676.205,66.10564516000001,Alive,11,Keep
