cat,treeID,Z,HTLC_x,vol1,vol2,vol3,vol4,vol5,sfa1,sfa2,sfa3,sfa4,sfa5,UndHt,XTOP,YTOP,ZTOP,Carea,mCDst,plotID,uni,NNhere,CI_Carea,CI_Z,CI_mCDst,CI_HTLC,CI_vol1,CI_vol2,CI_vol3,CI_vol4,CI_vol5,CI_sfa1,CI_sfa2,CI_sfa3,CI_sfa4,CI_sfa5,SILVA1,SILVA2,X1,Y1,Id,Area,NL,pStV_LMR,pStV_RF,pDBH_LMR,pDBH_RF,geom_type,geom_x,geom_y,Z_ft,status,tree_idx_in_row,thin_decision
5,10,19.644,15.4,1.955,12.404,21.391,26.432,32.104,8.728,31.042,46.601,57.716,67.689,0.0,725457.8135,4162734.51825,19.64425,5.59932550066151,3.919,1,10,6,1.5,2.146,2.126,2.84,1.171,1.659,1.584,1.484,1.481,1.411,1.889,1.862,1.836,1.805,3.0,92.0,725458.01,4162734.694,0,26844.5658775,1,10.2719947036605,11.4662239666667,8.56641307778035,8.33927002332423,Point,725458.01,4162734.694,64.44882095999999,Alive,14,Keep
155,262,20.121,13.6,4.199,17.674,26.917,35.796,41.825,14.405,37.74,50.95,66.677,77.453,0.0,725459.386,4162735.5285,20.12125,7.34357728133909,4.024,1,261,6,1.959,2.066,2.111,2.382,3.11,2.339,1.9,2.015,2.026,2.619,2.221,1.907,2.063,2.094,5.0,109.0,725459.484,4162735.528,0,26844.5658775,1,11.632426870403,12.1592796,8.63675178642927,8.65008332694963,Point,725459.484,4162735.528,66.01378163999999,Alive,15,Keep
151,257,21.537,13.4,2.95,15.579,31.297,38.962,44.0,11.823,34.749,56.961,67.96,77.338,2.2,725461.296,4162736.5025,21.537,7.90423493686831,3.876,1,256,6,2.033,2.258,2.042,2.517,2.17,1.872,2.131,2.06,2.062,1.939,1.938,2.138,2.067,2.095,5.0,107.0,725461.391,4162736.441,0,26844.5658775,1,12.7962590589755,14.1372014666667,8.99269072098943,9.0020367154876,Point,725461.391,4162736.441,70.65945108,Alive,16,Keep
3,8,19.616,12.4,5.7,17.042,29.861,37.374,40.937,17.939,37.017,56.423,68.666,74.063,3.0,725463.70075,4162738.119,19.6165,7.15934859411209,3.983,1,8,6,1.918,2.113,2.188,2.364,4.837,2.276,2.128,2.103,2.095,3.321,2.238,2.204,2.22,2.165,8.0,207.0,725462.931,4162737.642,0,26844.5658775,1,10.9607682623582,11.8154739333333,8.57679860179547,8.54279664234083,Point,725462.931,4162737.642,64.35695744,Alive,17,Keep
145,248,20.498,12.8,3.75,15.478,28.54,34.716,34.716,13.75,35.086,56.011,65.221,65.221,0.0,725464.15875,4162738.54725,20.498,6.89032700023381,4.1,1,247,6,1.747,2.224,2.078,2.22,2.263,1.84,1.894,1.838,1.61,2.13,1.956,2.065,1.985,1.742,6.0,132.0,725464.363,4162738.69,0,26844.5658775,1,11.0170849574755,12.1716176333333,8.74255059473129,8.76108332469729,Point,725464.363,4162738.69,67.25065832,Alive,18,Keep
142,242,20.224,12.8,5.061,18.214,30.212,36.296,42.028,16.21,37.852,56.222,66.256,77.872,0.0,725465.89775,4162739.0785,20.2235,7.43303171847947,4.062,1,241,7,2.577,2.468,2.583,2.339,3.435,2.833,2.819,2.751,2.836,2.901,2.632,2.688,2.624,2.746,7.0,145.0,725466.022,4162739.347,0,26844.5658775,1,11.6314991238438,11.9639437666667,8.47833253600211,8.05504338561857,Point,725466.022,4162739.347,66.35170816,Alive,19,Keep
140,239,20.398,14.8,3.957,15.185,25.432,35.857,43.502,14.109,34.648,50.797,68.86,82.112,0.0,725467.50675,4162740.74725,20.39775,6.52225778094726,3.772,1,238,7,2.015,2.402,2.225,2.995,4.016,2.432,2.253,2.436,2.409,2.872,2.406,2.294,2.489,2.451,2.0,46.0,725467.479,4162740.836,0,26844.5658775,1,12.1580894132767,15.5133343,8.88497194658905,8.97326000201716,Point,725467.479,4162740.836,66.92257432,Alive,20,Keep
138,237,20.898,18.2,2.149,11.648,25.781,37.454,48.688,9.439,28.409,49.534,68.013,85.642,0.0,725469.34475,4162741.61375,20.898,7.56346996853245,3.714,1,236,7,2.69,2.676,2.406,4.429,2.328,2.03,2.619,2.89,3.173,1.931,2.096,2.467,2.69,2.881,0.0,0.0,725469.367,4162741.779,0,26844.5658775,1,13.1803822423022,13.4006967666667,8.80517185905106,8.19378339508536,Point,725469.367,4162741.779,68.56299432,Alive,21,Keep
136,232,20.647,10.8,2.941,14.562,34.038,50.825,59.203,11.999,33.692,59.553,79.989,90.674,3.4,725473.13775,4162745.2265,20.647,9.56137274972571,4.543,1,231,7,2.138,2.288,2.14,2.201,2.709,1.955,2.349,2.501,2.528,2.165,1.946,2.205,2.278,2.285,6.0,135.0,725473.385,4162744.975,0,26844.5658775,1,13.8646097192505,15.0198949666667,9.7322423550603,9.83007665415343,Point,725473.385,4162744.975,67.73950348,Alive,23,Keep
264,392,22.857,14.8,7.997,27.789,51.247,62.868,80.476,22.897,48.808,76.243,89.556,112.747,4.4,725437.94125,4162717.7025,22.85725,10.6409360626712,4.266,1,391,7,2.268,2.148,2.097,2.023,3.64,2.665,2.807,2.892,2.95,2.975,2.362,2.488,2.5,2.535,6.0,153.0,725437.705,4162717.337,0,26844.5658775,2,17.6424019561539,16.3202476666667,10.6558860112752,9.9333299900585,Point,725437.705,4162717.337,74.99015988,Alive,1,Keep
244,370,20.252,16.4,4.883,14.696,21.787,28.702,31.061,15.919,32.668,44.192,58.87,63.824,12.8,725441.46275,4162720.168,20.25175,5.97315590590006,3.48,1,369,8,2.523,2.638,2.694,3.085,3.723,2.681,2.435,2.616,2.344,3.235,2.646,2.49,2.749,2.455,3.0,93.0,725441.468,4162720.103,0,26844.5658775,2,10.544325916819,13.6941367,7.94945707973313,8.3498800302691,Point,725441.468,4162720.103,66.44357167999999,Alive,3,Keep
233,357,21.728,14.4,1.953,12.038,21.621,27.056,30.588,8.903,30.065,45.067,55.111,63.055,0.0,725443.23725,4162721.0645,21.72775,6.09738259331789,3.34,1,356,6,2.351,2.326,2.272,2.169,1.337,1.848,2.095,2.052,2.092,1.598,2.04,2.167,2.09,2.155,6.0,128.0,725443.226,4162721.201,0,26844.5658775,2,11.3557586864148,13.0661284666667,7.98715455321411,8.42441999585313,Point,725443.226,4162721.201,71.28609152,Alive,4,Keep
227,349,21.726,14.4,1.975,14.024,24.272,26.904,27.093,9.169,33.211,48.458,54.141,54.371,0.0,725444.88225,4162722.1045,21.7255,6.08349412505049,3.256,1,348,6,2.334,2.392,2.206,2.762,1.406,2.277,2.476,2.055,1.796,1.715,2.341,2.408,2.079,1.787,7.0,166.0,725445.064,4162722.048,0,26844.5658775,2,10.8654127916145,12.9329737,7.87035925588677,8.2972166886696,Point,725445.064,4162722.048,71.27952984,Alive,5,Keep
220,340,19.406,7.4,4.932,13.986,21.57,28.984,31.742,15.93,31.781,45.925,58.953,66.739,0.0,725445.62,4162724.57425,19.4065,5.53791509394068,3.271,1,339,6,2.041,2.167,2.199,1.216,3.67,2.183,2.159,2.437,2.335,3.039,2.192,2.278,2.469,2.422,28.0,717.0,725446.298,4162723.524,0,26844.5658775,2,8.51049448648595,8.8976831,7.77567443069253,8.46864666292934,Point,725446.298,4162723.524,63.667981039999994,Alive,6,Keep
218,338,19.63,15.0,5.363,13.98,17.579,18.688,22.913,16.811,32.119,39.344,41.997,52.991,0.0,725448.52725,4162724.323,19.6295,5.39841871900717,3.244,1,337,6,2.065,2.298,2.203,3.056,3.527,2.309,1.941,1.549,1.743,3.01,2.351,2.119,1.73,1.971,7.0,226.0,725447.93,4162723.772,0,26844.5658775,2,8.89143842133323,10.0761747333333,7.5066865066636,7.96280669263831,Point,725447.93,4162723.772,64.40288919999999,Alive,7,Keep
210,328,21.408,15.0,3.178,14.803,21.497,28.9,32.286,12.507,33.053,43.072,58.509,66.925,3.8,725449.476,4162724.96875,21.40775,6.40075381286442,3.46,1,327,5,1.865,2.033,1.819,1.905,1.465,1.86,1.807,2.066,2.038,1.654,1.873,1.783,2.067,2.077,5.0,147.0,725449.273,4162725.159,0,26844.5658775,2,11.292927210979,12.4804431,8.2387684985989,8.87097666207019,Point,725449.273,4162725.159,70.23622272,Alive,8,Keep
202,320,21.07,15.8,3.66,15.216,25.024,27.954,28.555,13.094,33.909,49.084,55.562,56.142,3.6,725451.27125,4162726.027,21.07025,6.3344099058304,3.521,1,319,7,2.486,2.584,2.449,2.562,2.602,2.635,2.862,2.476,2.269,2.538,2.602,2.758,2.444,2.2,3.0,64.0,725451.097,4162725.992,0,26844.5658775,2,10.8625624380953,13.4730416333334,7.97420537722681,8.16129334280229,Point,725451.097,4162725.992,69.1272988,Alive,9,Keep
193,310,20.37,15.6,5.203,15.956,22.508,28.724,33.385,16.433,34.728,45.932,58.353,68.754,0.0,725452.8015,4162726.91825,20.3705,6.06757990620099,3.55,1,309,7,2.486,2.556,2.561,2.526,3.947,2.877,2.74,2.855,3.043,3.368,2.754,2.709,2.84,3.084,4.0,101.0,725452.596,4162726.971,0,26844.5658775,2,10.8622535892191,13.8118625333333,8.0616057964575,8.36423000932903,Point,725452.596,4162726.971,66.8307108,Alive,10,Keep
189,304,20.013,15.8,4.19,13.144,17.013,23.286,27.938,15.087,30.708,37.875,51.522,61.881,0.0,725454.03175,4162728.069,20.01275,5.64370624959702,3.382,1,303,6,2.03,2.254,2.149,2.536,2.863,2.062,1.787,2.083,2.306,2.797,2.141,1.948,2.262,2.487,2.0,45.0,725453.936,4162728.082,0,26844.5658775,2,10.158589985892,12.3952561666667,7.83858251858004,8.10179003828217,Point,725453.936,4162728.082,65.65945092000001,Alive,11,Keep
182,296,19.998,15.2,2.957,12.689,18.366,20.326,20.326,11.295,29.647,39.31,44.402,44.402,2.2,725455.513,4162729.218,19.998,5.63205756261596,3.238,1,295,7,1.992,2.399,2.08,2.609,2.194,2.147,1.996,1.78,1.454,2.251,2.207,2.105,1.952,1.607,3.0,82.0,725455.207,4162729.299,0,26844.5658775,2,9.19850929254562,11.1880015666667,7.60115272662413,7.7886000122568,Point,725455.207,4162729.299,65.61023832000001,Alive,12,Keep
177,291,20.863,16.0,3.384,14.593,22.624,25.985,35.894,12.397,32.903,45.708,51.937,69.228,13.0,725456.75875,4162730.2615,20.86325,6.2727499998291,3.384,1,290,6,1.833,2.148,1.954,2.372,2.008,2.024,1.858,1.818,2.205,2.035,2.056,1.953,1.903,2.216,2.0,51.0,725456.869,4162730.172,0,26844.5658775,2,11.5884472856923,13.2498258666667,8.40366289776713,8.69591000465927,Point,725456.869,4162730.172,68.44816492,Alive,13,Keep
171,283,21.686,14.0,5.746,19.894,36.345,42.644,48.041,17.958,39.168,60.731,70.025,79.95,0.0,725458.7495,4162731.0545,21.686,8.33989381218271,3.523,1,282,6,2.444,2.055,1.897,1.858,3.624,2.592,2.767,2.732,2.488,2.96,2.252,2.356,2.325,2.184,5.0,100.0,725458.792,4162731.292,0,26844.5658775,2,13.3652531108125,12.9691288,8.50391126785435,8.40617334707637,Point,725458.792,4162731.292,71.14829624,Alive,14,Keep
160,270,20.692,14.6,1.274,19.498,34.714,44.765,50.718,9.536,40.618,59.38,73.605,84.08,0.0,725462.514,4162733.84075,20.69225,8.58182565651077,3.885,1,269,6,2.201,1.982,2.098,2.158,0.702,2.234,2.212,2.358,2.33,1.422,2.191,2.12,2.231,2.219,4.0,83.0,725463.773,4162733.969,0,26844.5658775,2,13.0680482066682,14.3409007,8.76938382481127,8.99239003568517,Point,725463.773,4162733.969,67.88714128,Alive,16,Keep
149,254,19.823,14.0,4.008,12.872,19.0,21.772,21.881,15.259,30.972,41.497,48.278,48.592,0.0,725467.58775,4162736.977,19.823,5.38913962431252,3.233,1,253,8,2.376,2.768,2.536,2.795,2.626,2.331,2.201,2.089,1.757,2.907,2.541,2.433,2.364,1.98,6.0,168.0,725467.509,4162737.032,0,26844.5658775,2,9.04514059654726,11.2437672333333,7.61708276108926,7.86789001600827,Point,725467.509,4162737.032,65.03609132,Alive,18,Keep
146,250,19.865,15.0,3.964,14.4,20.906,23.012,31.304,14.004,31.973,42.638,47.204,64.188,0.0,725469.047,4162738.01375,19.865,6.01106665580301,3.343,1,249,8,2.909,2.789,2.81,2.909,3.083,2.991,2.703,2.382,2.893,2.962,2.861,2.673,2.378,2.858,4.0,85.0,725469.082,4162738.083,0,26844.5658775,2,10.3420268133662,12.5607575666667,7.6289285170826,8.2965599938172,Point,725469.082,4162738.083,65.17388659999999,Alive,19,Keep
143,243,20.623,14.4,3.134,12.802,20.116,25.613,28.661,12.0,30.509,42.361,53.693,61.098,0.0,725470.996,4162739.01975,20.62325,5.52043871843489,3.121,1,242,7,2.29,2.693,2.317,2.577,2.254,2.387,2.28,2.371,2.207,2.375,2.474,2.369,2.479,2.321,7.0,207.0,725470.708,4162739.164,0,26844.5658775,2,10.2274904623312,13.2974403666667,8.00282996390124,8.60446668106653,Point,725470.708,4162739.164,67.66076332,Alive,20,Keep
2,7,18.235,10.6,4.417,13.187,23.436,26.989,30.046,14.489,31.285,48.526,54.825,63.16,0.0,725473.24,4162739.758,18.23525,6.45848949975334,3.751,1,7,5,2.011,1.818,2.171,1.478,3.303,1.988,2.009,1.758,1.685,2.645,1.993,2.072,1.833,1.813,12.0,268.0,725471.957,4162740.423,0,26844.5658775,2,8.68957293493091,8.1173035,7.44819177369733,8.00985663519071,Point,725471.957,4162740.423,59.8261174,Alive,21,Keep
137,236,19.68,16.4,5.491,20.821,36.576,51.757,60.003,17.404,40.597,59.971,79.06,92.211,0.0,725475.62875,4162742.47625,19.68025,9.4575786559144,4.101,1,235,6,1.849,1.864,1.68,2.686,2.927,2.2,2.025,2.191,2.231,2.338,1.961,1.86,1.975,2.052,0.0,0.0,725475.703,4162742.737,0,26844.5658775,2,13.6692250229528,12.9165962,9.31458934918749,9.49885334725409,Point,725475.703,4162742.737,64.5669312,Alive,23,Keep
309,443,21.53,14.0,7.39,25.973,45.701,65.024,75.488,22.111,46.321,69.761,93.718,109.679,0.0,725441.0375,4162712.756,21.53,10.2668299056822,4.371,1,442,7,2.186,1.952,2.103,1.941,3.391,2.839,2.42,2.863,2.875,2.864,2.36,2.157,2.463,2.494,7.0,177.0,725441.184,4162712.637,0,26844.5658775,4,16.1639053968778,16.4937829333333,10.176810871355,9.6358833255465,Point,725441.184,4162712.637,70.63648520000001,Alive,1,Keep
288,421,20.943,16.2,2.435,14.246,25.166,32.555,41.695,11.552,33.769,50.327,62.647,79.208,12.4,725444.0005,4162714.03425,20.94325,6.38806440599728,3.5,1,420,6,2.091,2.278,2.243,2.415,1.423,2.156,2.135,2.314,2.548,1.882,2.237,2.231,2.351,2.546,3.0,78.0,725444.637,4162714.873,0,26844.5658775,4,12.2259580341626,14.2530583333333,8.60271135390896,8.9635466846718,Point,725444.637,4162714.873,68.71063212,Alive,3,Keep
272,402,21.56,14.8,3.527,13.897,21.599,25.769,31.405,12.971,32.302,44.859,54.225,67.656,12.6,725448.30825,4162716.754,21.5605,5.57511815638281,3.304,1,401,8,2.496,2.963,2.695,2.879,2.73,2.61,2.693,2.519,2.533,2.84,2.703,2.782,2.663,2.741,6.0,157.0,725448.108,4162716.869,0,26844.5658775,4,11.266680620066,14.0459347,8.39988178848613,8.3039200157515,Point,725448.108,4162716.869,70.73491039999999,Alive,5,Keep
261,389,20.638,15.0,3.941,14.302,19.403,23.72,29.873,13.433,32.877,41.628,51.679,64.946,0.0,725449.711,4162717.638,20.63775,5.42025521867618,3.241,1,388,7,2.235,2.554,2.435,2.636,3.608,2.567,2.193,2.13,2.277,3.113,2.582,2.346,2.344,2.473,6.0,165.0,725449.57,4162717.809,0,26844.5658775,4,10.4790346030752,13.2273165333333,8.03855012692599,8.5292100061616,Point,725449.57,4162717.809,67.70997592,Alive,6,Keep
252,379,21.464,15.6,2.025,17.71,29.571,35.676,41.956,8.978,37.379,52.954,62.333,73.085,0.0,725451.19775,4162718.92025,21.4645,8.14554259370198,3.561,1,378,8,3.298,2.641,2.576,2.672,1.506,3.058,3.389,3.225,3.327,1.781,2.837,2.974,2.791,2.851,3.0,55.0,725451.142,4162719.25,0,26844.5658775,4,12.6492434291767,13.5547333,7.96992791382255,7.81775999322096,Point,725451.142,4162719.25,70.41994976,Alive,7,Keep
238,362,21.041,14.2,9.952,31.078,48.855,59.058,69.738,27.138,53.887,73.26,86.788,103.251,2.2,725454.34275,4162720.76775,21.0415,10.7860333119752,4.174,1,361,7,3.143,2.089,2.375,1.99,6.302,4.113,4.001,3.989,4.207,4.487,3.196,3.071,3.065,3.234,7.0,120.0,725454.136,4162720.827,0,26844.5658775,4,15.3434293883008,12.1744166666667,9.03760368878776,8.49734998561173,Point,725454.136,4162720.827,69.03215444,Alive,8,Keep
217,336,22.216,14.2,4.28,17.25,28.369,35.859,40.344,14.229,37.526,55.362,69.667,79.253,0.0,725459.1425,4162724.169,22.2165,6.30731287453091,3.699,1,335,5,1.655,2.131,2.048,1.984,1.695,1.822,1.822,1.945,1.949,1.669,1.882,1.953,2.119,2.127,5.0,122.0,725459.067,4162723.838,0,26844.5658775,4,12.7849030541579,13.7874365666667,9.08996035218929,8.98610334889393,Point,725459.067,4162723.838,72.88714144000001,Alive,10,Keep
203,321,22.021,13.6,3.403,14.465,24.391,30.944,33.909,12.451,33.14,49.703,61.519,69.737,0.0,725462.2595,4162725.87175,22.021,6.34902840619907,3.681,1,320,6,2.048,2.43,2.326,2.208,1.695,1.828,1.922,2.032,1.987,1.717,1.966,2.082,2.168,2.176,8.0,204.0,725462.167,4162725.731,0,26844.5658775,4,11.728442392392,13.0109557666667,8.68121072790389,8.74093999301883,Point,725462.167,4162725.731,72.24737764,Alive,12,Keep
192,308,20.74,12.2,2.781,13.769,21.832,26.066,30.798,12.654,32.707,46.739,56.223,67.038,10.8,725462.87925,4162726.516,20.74025,5.59714243779308,3.53,1,307,7,2.128,2.556,2.573,2.2,1.91,2.14,2.042,2.005,2.084,2.427,2.347,2.314,2.32,2.388,11.0,271.0,725462.945,4162727.437,0,26844.5658775,4,10.3832891309457,12.9279441,8.31508000524613,8.68083334978514,Point,725462.945,4162727.437,68.0446216,Alive,13,Keep
190,305,20.817,16.2,4.749,18.834,29.695,38.042,44.245,15.55,38.488,54.241,68.834,81.024,0.0,725464.64375,4162728.0085,20.81675,7.09121300047264,3.779,1,304,6,2.363,2.112,2.291,2.513,4.112,2.546,2.411,2.637,2.501,2.925,2.34,2.264,2.46,2.352,5.0,127.0,725464.735,4162727.753,0,26844.5658775,4,12.3090882254679,13.9048209666667,8.43073750279525,8.70774335046767,Point,725464.735,4162727.753,68.29724628,Alive,14,Keep
183,297,21.72,14.8,3.901,17.786,30.884,35.317,46.249,13.728,37.626,56.928,65.304,84.918,11.6,725466.701,4162729.1605,21.71975,7.32449450017884,3.904,1,296,7,2.475,2.347,2.514,2.261,3.317,2.451,2.56,2.411,2.744,2.732,2.398,2.511,2.398,2.702,6.0,137.0,725466.418,4162729.215,0,26844.5658775,4,13.0925191132354,13.7964511666667,8.81816888907023,8.67412338594526,Point,725466.418,4162729.215,71.2598448,Alive,15,Keep
175,289,21.792,15.8,3.425,18.771,31.177,36.916,37.345,12.581,38.464,55.669,65.306,66.202,3.2,725467.955,4162730.40775,21.7925,7.60214037503465,3.618,1,288,7,2.64,2.369,2.287,2.462,2.055,2.579,2.739,2.631,2.212,2.108,2.451,2.536,2.451,2.048,3.0,76.0,725468.142,4162730.422,0,26844.5658775,4,12.2887399671984,13.6297489666667,8.19265312926259,7.63927334122247,Point,725468.142,4162730.422,71.49606528000001,Alive,16,Keep
167,277,21.941,15.2,5.79,22.332,34.942,43.466,52.445,17.889,42.241,58.581,72.317,87.641,0.0,725470.85825,4162732.35875,21.941,7.95628828107147,3.654,1,276,7,3.19,2.528,2.5,2.384,4.526,3.727,3.828,3.632,3.889,3.317,3.023,3.065,2.976,3.161,6.0,121.0,725470.772,4162732.077,0,26844.5658775,4,13.973341458762,12.6662683666667,8.54048025165841,8.1544666865631,Point,725470.772,4162732.077,71.98491044,Alive,17,Keep
6,11,20.768,15.8,1.691,11.88,18.549,28.278,29.368,10.508,31.943,43.398,60.97,63.882,0.0,725472.143,4162732.13475,20.76775,5.96029809396714,3.534,1,11,7,2.555,2.496,2.583,2.574,1.091,2.023,2.031,2.501,2.251,1.894,2.401,2.32,2.63,2.354,5.0,131.0,725472.38,4162733.078,0,26844.5658775,4,10.5912801018478,13.3485110666667,7.83069569909726,8.123140007047,Point,725472.38,4162733.078,68.13648512,Alive,18,Keep
158,267,20.523,16.6,2.985,12.101,17.666,20.99,24.229,12.117,29.418,40.514,49.149,57.67,0.0,725474.00125,4162734.337,20.523,5.22076953097712,3.418,1,266,7,2.284,2.638,2.625,2.716,2.276,2.138,2.092,1.92,1.993,2.239,2.264,2.3,2.206,2.294,1.0,29.0,725473.871,4162734.323,0,26844.5658775,4,10.1099341098664,13.4842590333333,7.87938223299996,8.33599000434456,Point,725473.871,4162734.323,67.33267932,Alive,19,Keep
4,9,19.14,15.4,7.611,16.795,21.963,26.22,30.061,21.13,35.634,45.236,54.3,62.973,1.8,725476.23675,4162735.6595,19.13975,5.91136081245895,3.347,1,9,7,2.616,2.49,2.594,2.559,4.976,2.952,2.609,2.53,2.528,3.892,2.825,2.638,2.567,2.564,4.0,97.0,725475.461,4162735.142,0,26844.5658775,4,9.70403905882548,9.19571853333334,7.46295174847836,7.63850001138247,Point,725475.461,4162735.142,62.7952776,Alive,20,Keep
152,258,20.139,16.0,5.733,17.467,24.083,32.121,36.923,17.538,35.758,46.04,61.115,70.665,12.2,725476.80325,4162736.538,20.1395,6.39749290654436,3.456,1,257,7,2.363,2.497,2.429,2.649,3.045,2.571,2.387,2.628,2.635,2.793,2.485,2.36,2.595,2.598,1.0,38.0,725476.905,4162736.255,0,26844.5658775,4,11.2697711576778,12.7097448666667,8.19645263627907,8.1198100045272,Point,725476.905,4162736.255,66.07283676,Alive,21,Keep
148,252,20.445,14.4,4.037,19.262,31.51,41.135,44.707,14.332,38.555,54.308,68.958,74.513,0.0,725478.86225,4162737.748,20.445,8.74613484376459,3.994,1,251,6,2.224,2.018,2.068,2.21,1.68,2.12,2.172,2.286,2.143,1.811,2.063,2.046,2.129,1.983,3.0,69.0,725478.848,4162737.574,0,26844.5658775,4,12.2665134486148,13.3316709666667,8.52580474450618,8.70934334259257,Point,725478.848,4162737.574,67.0767738,Alive,22,Keep
